Image Path,Prompt,Output Answer
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR2661_IM-1142/0.png","Given the following list of medical conditions, analyse and carefully classify which are depicted in the image: Conditions such as 'cardiomegaly', 'lung opacity', 'lung lesion', 'edema', 'consolidation', 'pneumonia', 'atelectasis', 'pneumothorax', 'pleural effusion', 'pleural other', 'fractured',  'enlarged cardiomediastinum' or 'no finding' ","['The image shows a chest X-ray of a person\, which displays a variety of medical conditions. The conditions visible in the image include:\n\n1. Cardiomegaly: The heart appears to be enlarged\, which is a common condition in some individuals.\n2. Lung Opacity: There is a white area in the lungs\, which could indicate a lung infection\, inflammation\, or other respiratory issues.\n3. Lung Lesion: A dark spot is visible in the lungs\, which could be a benign or malignant lesion.\n4. Edema: The lungs appear to be swollen\, which could be a sign of heart failure or other conditions.\n5. Consolidation: There is a white area in the lungs\, which could indicate consolidation or inflammation.\n6. Pneumonia: The presence of white spots in the lungs could indicate pneumonia.\n7. Atelectasis: The lungs may have collapsed or become compressed\, which could be a sign of atelectasis.\n8. Pneumothorax: The presence of air in the chest cavity could indicate a pneumothorax.\n9. Pleural Effusion: There is fluid in the chest cavity\, which could be a sign of pleural effusion.\n10. Pleural Other']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR1013_IM-0013/0.png","Given the following list of medical conditions, analyse and carefully classify which are depicted in the image: Conditions such as 'cardiomegaly', 'lung opacity', 'lung lesion', 'edema', 'consolidation', 'pneumonia', 'atelectasis', 'pneumothorax', 'pleural effusion', 'pleural other', 'fractured',  'enlarged cardiomediastinum' or 'no finding' ","['The image shows a chest X-ray of a baby\, which displays a rib cage and spine. There are no visible signs of the medical conditions listed above.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR219_IM-0799/0.png","Given the following list of medical conditions, analyse and carefully classify which are depicted in the image: Conditions such as 'cardiomegaly', 'lung opacity', 'lung lesion', 'edema', 'consolidation', 'pneumonia', 'atelectasis', 'pneumothorax', 'pleural effusion', 'pleural other', 'fractured',  'enlarged cardiomediastinum' or 'no finding' ","['The image shows a chest X-ray of a person\, which displays a lung lesion and consolidation. The presence of these findings suggests that the patient might have a respiratory condition\, such as pneumonia or lung cancer. The consolidation indicates that the lung tissue is affected\, and the lesion could be a tumor or an infection. However\, it is important to note that the image does not provide enough information to confidently diagnose the specific condition.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR219_IM-0799/1.png","Given the following list of medical conditions, analyse and carefully classify which are depicted in the image: Conditions such as 'cardiomegaly', 'lung opacity', 'lung lesion', 'edema', 'consolidation', 'pneumonia', 'atelectasis', 'pneumothorax', 'pleural effusion', 'pleural other', 'fractured',  'enlarged cardiomediastinum' or 'no finding' ","['The image shows a chest X-ray of a person\, which displays a lung lesion and consolidation. The presence of these findings suggests that the patient might have a respiratory condition\, such as pneumonia or lung cancer. The consolidation indicates that the lung tissue is affected\, and the lesion could be a tumor or an infection. However\, it is important to note that the image does not provide enough information to confidently diagnose the specific condition.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR3848_IM-1946-1001/0.png","Given the following list of medical conditions, analyse and carefully classify which are depicted in the image: Conditions such as 'cardiomegaly', 'lung opacity', 'lung lesion', 'edema', 'consolidation', 'pneumonia', 'atelectasis', 'pneumothorax', 'pleural effusion', 'pleural other', 'fractured',  'enlarged cardiomediastinum' or 'no finding' ","['The image shows a chest X-ray of a person with a number of medical conditions.\n\n1. Cardiomegaly: The heart appears to be enlarged\, which is a common condition in some people.\n2. Lung Opacity: There is a white area in the lungs\, which could indicate a lung infection or inflammation.\n3. Lung Lesion: A dark spot is visible in the lungs\, which could be a lesion or a tumor.\n4. Edema: The lungs appear to be swollen\, which could be a sign of heart failure or other conditions.\n5. Consolidation: There is a white area in the lungs\, which could indicate consolidation or inflammation.\n6. Pneumonia: The presence of white spots in the lungs could indicate pneumonia.\n7. Atelectasis: The lungs appear to be collapsed\, which could be a sign of atelectasis.\n8. Pneumothorax: The lungs are filled with air\, which could be a sign of a pneumothorax.\n9. Pleural Effusion: There is fluid in the lungs\, which could be a sign of pleural effusion.\n10. Pleural Other: The presence of fluid in the lungs could indicate other conditions\, such as infection or inflammation']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR1125_IM-0082/0.png","Given the following list of medical conditions, analyse and carefully classify which are depicted in the image: Conditions such as 'cardiomegaly', 'lung opacity', 'lung lesion', 'edema', 'consolidation', 'pneumonia', 'atelectasis', 'pneumothorax', 'pleural effusion', 'pleural other', 'fractured',  'enlarged cardiomediastinum' or 'no finding' ","['The image shows a chest X-ray of a person\, which displays a lung lesion. The presence of the lung lesion suggests that the person might have a medical condition such as lung cancer or a benign lung tumor. However\, it is important to note that the image does not provide enough information to confidently diagnose the specific condition.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR3536_IM-1729/1.png","Given the following list of medical conditions, analyse and carefully classify which are depicted in the image: Conditions such as 'cardiomegaly', 'lung opacity', 'lung lesion', 'edema', 'consolidation', 'pneumonia', 'atelectasis', 'pneumothorax', 'pleural effusion', 'pleural other', 'fractured',  'enlarged cardiomediastinum' or 'no finding' ","['The image shows a baby with a visible rib cage and a spine. There are no visible signs of any of the listed medical conditions.']"
"/media/pics/test_dataset_17_images/Picture1.jpg","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ Small metal object in the chest\n\nImpression: The chest X-ray shows a right upper lobe lung opacity\, a left lower lobe lung lesion\, and cardiomegaly. There is also a small metal object in the chest.']"
"/media/pics/test_dataset_17_images/Picture2.jpg","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ No fractures\n\nImpression: The chest X-ray shows a right upper lobe lung opacity and a left lower lobe lung lesion. The cardiac silhouette is enlarged\, indicating cardiomegaly. No fractures are observed in the image.']"
"/media/pics/test_dataset_17_images/Picture3.jpg","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ No fractures\n\nImpression: The chest X-ray shows a right upper lobe lung opacity and a left lower lobe lung lesion. The cardiac silhouette is enlarged\, indicating cardiomegaly. No fractures are observed in the image.']"
"/media/pics/test_dataset_17_images/Picture4.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ Small fracture in the right rib cage\n\nImpression: The chest X-ray shows a right upper lobe lung opacity\, a left lower lobe lung lesion\, cardiomegaly\, and a small fracture in the right rib cage. These findings suggest the possibility of a lung infection or injury\, as well as potential heart disease. Further evaluation may be necessary to determine the underlying cause and appropriate treatment.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR2386_IM-0942/0.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ No fractures\n\nImpression: The chest X-ray shows a right upper lobe lung opacity and a left lower lobe lung lesion. The cardiac silhouette is enlarged\, indicating cardiomegaly. No fractures are observed in the image.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR2871_IM-1277/0.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ No fractures\n\nImpression: The chest X-ray shows a right upper lobe lung opacity and a left lower lobe lung lesion. The cardiac silhouette is enlarged\, indicating cardiomegaly. No fractures are observed in the image.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR2416_IM-0961/0.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings such as lung-related: lung opacity\, lung lesion\, edema\, consolidation\, pneumonia\, atelectasis\, pneumothorax\, pleural effusion\, pleural other\, no finding.\nFindings: There are multiple lumps in the chest area\, which are likely to be breast lumps.\nImpression: The presence of multiple lumps in the chest area suggests the possibility of breast lumps or other abnormalities. Further evaluation by a healthcare professional is recommended to determine the cause and appropriate course of action.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR1524_IM-0339/0.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ Atelectasis in the right lower lobe\n\nImpression: The chest X-ray shows atelectasis in the right lower lobe\, along with lung opacity and a lung lesion in the left lower lobe. The cardiomegaly suggests a possible underlying heart condition.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR1524_IM-0339/1.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ No fractures\n\nImpression: The chest X-ray shows a right upper lobe lung opacity and a left lower lobe lung lesion. The cardiac silhouette is enlarged\, indicating cardiomegaly. No fractures are observed in the image.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR1112_IM-0078/1.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ No fractures\n\nImpression: The chest X-ray shows a right upper lobe lung opacity and a left lower lobe lung lesion. The cardiac silhouette is enlarged\, indicating cardiomegaly. No fractures are observed in the image.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR2661_IM-1142/0.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Cardiomegaly\n* Heart-related:\n\t+ Enlarged cardiomediastinum\n* Other:\n\t+ No fractures\n\nImpression: The chest X-ray shows a right upper lobe lung opacity\, which could indicate a pulmonary infection or inflammation. The cardiomegaly suggests that the heart might be enlarged\, which could be due to various conditions such as hypertension\, valvular heart disease\, or cardiomyopathy. However\, further evaluation would be required to determine the exact cause of the cardiomegaly.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR1013_IM-0013/0.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ No fractures\n\nImpression: The chest X-ray shows a right upper lobe lung opacity and a left lower lobe lung lesion. The cardiac silhouette is enlarged\, indicating cardiomegaly. No fractures are observed in the image.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR219_IM-0799/0.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ Atelectasis in the right lower lobe\n\nImpression: The chest X-ray shows a right upper lobe lung opacity\, a left lower lobe lung lesion\, and cardiomegaly. There is also atelectasis in the right lower lobe.']"
"/media/new_models/kir/PromptMRG/data/iu_xray/iu_xray/images/CXR219_IM-0799/1.png","Input : You will receive a chest X-ray image as input. Output Requirements: Provide a structured radiologic report that includes the following sections - Examination: Specify the type of imaging study (e.g - Chest X-ray, AP view). - Indication: Summarize the reason for the examination (e.g., Evaluation for potential findings such as Lung-related: lung opacity, lung lesion, edema, consolidation, pneumonia, atelectasis, pneumothorax, pleural effusion, pleural other, no finding  - Heart-related: cardiomegaly, enlarged cardiomediastinum. - Other - Fractures). - Findings: Describe all observed abnormalities or normal findings in detail. - Impression: Provide a concise summary of the most critical observations or diagnoses. - If a section does not apply or no information is available, return it as null. Avoid referencing prior studies or comparisons unless explicitly provided in the input. Focus solely on observations from the provided image.","['Examination: Chest X-ray\nIndication: Evaluation for potential findings\nFindings:\n\n* Lung-related:\n\t+ Lung opacity in the right upper lobe\n\t+ Lung lesion in the left lower lobe\n* Heart-related:\n\t+ Cardiomegaly\n* Other:\n\t+ Atelectasis in the right lower lobe\n\nImpression: The chest X-ray shows atelectasis in the right lower lobe\, along with lung opacity and a lung lesion in the left lower lobe. The cardiomegaly suggests a possible underlying heart condition.']"
